month,sku,variation,category,location,inventory_units,unit_cost,inventory_value
2024-07,Acai Plus,Plus,Finished,EU_North,95,11.0,1045.0
2024-07,Acai Plus,Plus,Finished,EU_Central,258,11.0,2838.0
2024-07,Acai Plus,Plus,Finished,EU_South,110,11.0,1210.0
2024-07,Acai Plus,Plus,Finished,EU_West,32,11.0,352.0
2024-07,Acai Plus,Plus,Finished,EU_East,142,11.0,1562.0
2024-07,Acai Plus,Plus,Finished,Amazon_FBA,88,11.0,968.0
2024-07,Acai Plus,Plus,Finished,TikTok_FBT,99,11.0,1089.0
2024-07,Acai Plus,Plus,Finished,Shopify_FC,4,11.0,44.0
2024-07,Acai Plus,Plus,Finished,Factory_A,38,11.0,418.0
2024-07,Acai Plus,Plus,Finished,Factory_B,46,11.0,506.0
2024-07,Acai Plus,Plus,Finished,Inbound_Transit,201,11.0,2211.0
2024-07,Acai Plus,Plus,Finished,Interwarehouse_Transit,1,11.0,11.0
2024-07,Coconut Original,Original,Finished,EU_North,62,8.5,527.0
2024-07,Coconut Original,Original,Finished,EU_Central,65,8.5,552.5
2024-07,Coconut Original,Original,Finished,EU_South,27,8.5,229.5
2024-07,Coconut Original,Original,Finished,EU_West,30,8.5,255.0
2024-07,Coconut Original,Original,Finished,EU_East,132,8.5,1122.0
2024-07,Coconut Original,Original,Finished,Amazon_FBA,115,8.5,977.5
2024-07,Coconut Original,Original,Finished,TikTok_FBT,23,8.5,195.5
2024-07,Coconut Original,Original,Finished,Shopify_FC,206,8.5,1751.0
2024-07,Coconut Original,Original,Finished,Factory_A,241,8.5,2048.5
2024-07,Coconut Original,Original,Finished,Factory_B,33,8.5,280.5
2024-07,Coconut Original,Original,Finished,Inbound_Transit,36,8.5,306.0
2024-07,Coconut Original,Original,Finished,Interwarehouse_Transit,57,8.5,484.5
2024-07,Coconut Plus,Plus,Finished,EU_North,41,11.0,451.0
2024-07,Coconut Plus,Plus,Finished,EU_Central,66,11.0,726.0
2024-07,Coconut Plus,Plus,Finished,EU_South,59,11.0,649.0
2024-07,Coconut Plus,Plus,Finished,EU_West,162,11.0,1782.0
2024-07,Coconut Plus,Plus,Finished,EU_East,64,11.0,704.0
2024-07,Coconut Plus,Plus,Finished,Amazon_FBA,66,11.0,726.0
2024-07,Coconut Plus,Plus,Finished,TikTok_FBT,68,11.0,748.0
2024-07,Coconut Plus,Plus,Finished,Shopify_FC,161,11.0,1771.0
2024-07,Coconut Plus,Plus,Finished,Factory_A,195,11.0,2145.0
2024-07,Coconut Plus,Plus,Finished,Factory_B,77,11.0,847.0
2024-07,Coconut Plus,Plus,Finished,Inbound_Transit,166,11.0,1826.0
2024-07,Coconut Plus,Plus,Finished,Interwarehouse_Transit,35,11.0,385.0
2024-07,Turmeric Original,Original,Finished,EU_North,16,8.5,136.0
2024-07,Turmeric Original,Original,Finished,EU_Central,18,8.5,153.0
2024-07,Turmeric Original,Original,Finished,EU_South,216,8.5,1836.0
2024-07,Turmeric Original,Original,Finished,EU_West,61,8.5,518.5
2024-07,Turmeric Original,Original,Finished,EU_East,43,8.5,365.5
2024-07,Turmeric Original,Original,Finished,Amazon_FBA,35,8.5,297.5
2024-07,Turmeric Original,Original,Finished,TikTok_FBT,30,8.5,255.0
2024-07,Turmeric Original,Original,Finished,Shopify_FC,46,8.5,391.0
2024-07,Turmeric Original,Original,Finished,Factory_A,65,8.5,552.5
2024-07,Turmeric Original,Original,Finished,Factory_B,83,8.5,705.5
2024-07,Turmeric Original,Original,Finished,Inbound_Transit,10,8.5,85.0
2024-07,Turmeric Original,Original,Finished,Interwarehouse_Transit,42,8.5,357.0
2024-07,Turmeric Plus,Plus,Finished,EU_North,51,11.0,561.0
2024-07,Turmeric Plus,Plus,Finished,EU_Central,107,11.0,1177.0
2024-07,Turmeric Plus,Plus,Finished,EU_South,47,11.0,517.0
2024-07,Turmeric Plus,Plus,Finished,EU_West,34,11.0,374.0
2024-07,Turmeric Plus,Plus,Finished,EU_East,55,11.0,605.0
2024-07,Turmeric Plus,Plus,Finished,Amazon_FBA,30,11.0,330.0
2024-07,Turmeric Plus,Plus,Finished,TikTok_FBT,15,11.0,165.0
2024-07,Turmeric Plus,Plus,Finished,Shopify_FC,70,11.0,770.0
2024-07,Turmeric Plus,Plus,Finished,Factory_A,8,11.0,88.0
2024-07,Turmeric Plus,Plus,Finished,Factory_B,45,11.0,495.0
2024-07,Turmeric Plus,Plus,Finished,Inbound_Transit,65,11.0,715.0
2024-07,Turmeric Plus,Plus,Finished,Interwarehouse_Transit,42,11.0,462.0
2024-07,Ginger Lemon Original,Original,Finished,EU_North,10,8.5,85.0
2024-07,Ginger Lemon Original,Original,Finished,EU_Central,39,8.5,331.5
2024-07,Ginger Lemon Original,Original,Finished,EU_South,49,8.5,416.5
2024-07,Ginger Lemon Original,Original,Finished,EU_West,5,8.5,42.5
2024-07,Ginger Lemon Original,Original,Finished,EU_East,1,8.5,8.5
2024-07,Ginger Lemon Original,Original,Finished,Amazon_FBA,42,8.5,357.0
2024-07,Ginger Lemon Original,Original,Finished,TikTok_FBT,9,8.5,76.5
2024-07,Ginger Lemon Original,Original,Finished,Shopify_FC,15,8.5,127.5
2024-07,Ginger Lemon Original,Original,Finished,Factory_A,71,8.5,603.5
2024-07,Ginger Lemon Original,Original,Finished,Factory_B,1,8.5,8.5
2024-07,Ginger Lemon Original,Original,Finished,Inbound_Transit,21,8.5,178.5
2024-07,Ginger Lemon Original,Original,Finished,Interwarehouse_Transit,1,8.5,8.5
2024-07,Ginger Lemon Plus,Plus,Finished,EU_North,81,11.0,891.0
2024-07,Ginger Lemon Plus,Plus,Finished,EU_Central,13,11.0,143.0
2024-07,Ginger Lemon Plus,Plus,Finished,EU_South,57,11.0,627.0
2024-07,Ginger Lemon Plus,Plus,Finished,EU_West,61,11.0,671.0
2024-07,Ginger Lemon Plus,Plus,Finished,EU_East,11,11.0,121.0
2024-07,Ginger Lemon Plus,Plus,Finished,Amazon_FBA,26,11.0,286.0
2024-07,Ginger Lemon Plus,Plus,Finished,TikTok_FBT,3,11.0,33.0
2024-07,Ginger Lemon Plus,Plus,Finished,Shopify_FC,3,11.0,33.0
2024-07,Ginger Lemon Plus,Plus,Finished,Factory_A,1,11.0,11.0
2024-07,Ginger Lemon Plus,Plus,Finished,Factory_B,24,11.0,264.0
2024-07,Ginger Lemon Plus,Plus,Finished,Inbound_Transit,16,11.0,176.0
2024-07,Ginger Lemon Plus,Plus,Finished,Interwarehouse_Transit,20,11.0,220.0
2024-07,Berry Fusion Original,Original,Finished,EU_North,333,8.5,2830.5
2024-07,Berry Fusion Original,Original,Finished,EU_Central,426,8.5,3621.0
2024-07,Berry Fusion Original,Original,Finished,EU_South,1059,8.5,9001.5
2024-07,Berry Fusion Original,Original,Finished,EU_West,359,8.5,3051.5
2024-07,Berry Fusion Original,Original,Finished,EU_East,362,8.5,3077.0
2024-07,Berry Fusion Original,Original,Finished,Amazon_FBA,58,8.5,493.0
2024-07,Berry Fusion Original,Original,Finished,TikTok_FBT,286,8.5,2431.0
2024-07,Berry Fusion Original,Original,Finished,Shopify_FC,497,8.5,4224.5
2024-07,Berry Fusion Original,Original,Finished,Factory_A,147,8.5,1249.5
2024-07,Berry Fusion Original,Original,Finished,Factory_B,99,8.5,841.5
2024-07,Berry Fusion Original,Original,Finished,Inbound_Transit,174,8.5,1479.0
2024-07,Berry Fusion Original,Original,Finished,Interwarehouse_Transit,104,8.5,884.0
2024-07,Berry Fusion Plus,Plus,Finished,EU_North,307,11.0,3377.0
2024-07,Berry Fusion Plus,Plus,Finished,EU_Central,506,11.0,5566.0
2024-07,Berry Fusion Plus,Plus,Finished,EU_South,87,11.0,957.0
2024-07,Berry Fusion Plus,Plus,Finished,EU_West,257,11.0,2827.0
2024-07,Berry Fusion Plus,Plus,Finished,EU_East,591,11.0,6501.0
2024-07,Berry Fusion Plus,Plus,Finished,Amazon_FBA,164,11.0,1804.0
2024-07,Berry Fusion Plus,Plus,Finished,TikTok_FBT,89,11.0,979.0
2024-07,Berry Fusion Plus,Plus,Finished,Shopify_FC,322,11.0,3542.0
2024-07,Berry Fusion Plus,Plus,Finished,Factory_A,484,11.0,5324.0
2024-07,Berry Fusion Plus,Plus,Finished,Factory_B,19,11.0,209.0
2024-07,Berry Fusion Plus,Plus,Finished,Inbound_Transit,533,11.0,5863.0
2024-07,Berry Fusion Plus,Plus,Finished,Interwarehouse_Transit,599,11.0,6589.0
2024-07,Cacao Original,Original,Finished,EU_North,60,8.5,510.0
2024-07,Cacao Original,Original,Finished,EU_Central,30,8.5,255.0
2024-07,Cacao Original,Original,Finished,EU_South,138,8.5,1173.0
2024-07,Cacao Original,Original,Finished,EU_West,157,8.5,1334.5
2024-07,Cacao Original,Original,Finished,EU_East,28,8.5,238.0
2024-07,Cacao Original,Original,Finished,Amazon_FBA,172,8.5,1462.0
2024-07,Cacao Original,Original,Finished,TikTok_FBT,436,8.5,3706.0
2024-07,Cacao Original,Original,Finished,Shopify_FC,102,8.5,867.0
2024-07,Cacao Original,Original,Finished,Factory_A,99,8.5,841.5
2024-07,Cacao Original,Original,Finished,Factory_B,18,8.5,153.0
2024-07,Cacao Original,Original,Finished,Inbound_Transit,47,8.5,399.5
2024-07,Cacao Original,Original,Finished,Interwarehouse_Transit,3,8.5,25.5
2024-07,Cacao Plus,Plus,Finished,EU_North,183,11.0,2013.0
2024-07,Cacao Plus,Plus,Finished,EU_Central,89,11.0,979.0
2024-07,Cacao Plus,Plus,Finished,EU_South,229,11.0,2519.0
2024-07,Cacao Plus,Plus,Finished,EU_West,56,11.0,616.0
2024-07,Cacao Plus,Plus,Finished,EU_East,3,11.0,33.0
2024-07,Cacao Plus,Plus,Finished,Amazon_FBA,333,11.0,3663.0
2024-07,Cacao Plus,Plus,Finished,TikTok_FBT,199,11.0,2189.0
2024-07,Cacao Plus,Plus,Finished,Shopify_FC,325,11.0,3575.0
2024-07,Cacao Plus,Plus,Finished,Factory_A,7,11.0,77.0
2024-07,Cacao Plus,Plus,Finished,Factory_B,338,11.0,3718.0
2024-07,Cacao Plus,Plus,Finished,Inbound_Transit,209,11.0,2299.0
2024-07,Cacao Plus,Plus,Finished,Interwarehouse_Transit,203,11.0,2233.0
2024-07,Vanilla Chai Original,Original,Finished,EU_North,236,8.5,2006.0
2024-07,Vanilla Chai Original,Original,Finished,EU_Central,181,8.5,1538.5
2024-07,Vanilla Chai Original,Original,Finished,EU_South,158,8.5,1343.0
2024-07,Vanilla Chai Original,Original,Finished,EU_West,131,8.5,1113.5
2024-07,Vanilla Chai Original,Original,Finished,EU_East,119,8.5,1011.5
2024-07,Vanilla Chai Original,Original,Finished,Amazon_FBA,446,8.5,3791.0
2024-07,Vanilla Chai Original,Original,Finished,TikTok_FBT,157,8.5,1334.5
2024-07,Vanilla Chai Original,Original,Finished,Shopify_FC,498,8.5,4233.0
2024-07,Vanilla Chai Original,Original,Finished,Factory_A,153,8.5,1300.5
2024-07,Vanilla Chai Original,Original,Finished,Factory_B,700,8.5,5950.0
2024-07,Vanilla Chai Original,Original,Finished,Inbound_Transit,430,8.5,3655.0
2024-07,Vanilla Chai Original,Original,Finished,Interwarehouse_Transit,93,8.5,790.5
2024-07,Vanilla Chai Plus,Plus,Finished,EU_North,121,11.0,1331.0
2024-07,Vanilla Chai Plus,Plus,Finished,EU_Central,212,11.0,2332.0
2024-07,Vanilla Chai Plus,Plus,Finished,EU_South,313,11.0,3443.0
2024-07,Vanilla Chai Plus,Plus,Finished,EU_West,38,11.0,418.0
2024-07,Vanilla Chai Plus,Plus,Finished,EU_East,3,11.0,33.0
2024-07,Vanilla Chai Plus,Plus,Finished,Amazon_FBA,353,11.0,3883.0
2024-07,Vanilla Chai Plus,Plus,Finished,TikTok_FBT,194,11.0,2134.0
2024-07,Vanilla Chai Plus,Plus,Finished,Shopify_FC,249,11.0,2739.0
2024-07,Vanilla Chai Plus,Plus,Finished,Factory_A,343,11.0,3773.0
2024-07,Vanilla Chai Plus,Plus,Finished,Factory_B,266,11.0,2926.0
2024-07,Vanilla Chai Plus,Plus,Finished,Inbound_Transit,527,11.0,5797.0
2024-07,Vanilla Chai Plus,Plus,Finished,Interwarehouse_Transit,149,11.0,1639.0
2024-07,Raspberry Original,Original,Finished,EU_North,141,8.5,1198.5
2024-07,Raspberry Original,Original,Finished,EU_Central,50,8.5,425.0
2024-07,Raspberry Original,Original,Finished,EU_South,204,8.5,1734.0
2024-07,Raspberry Original,Original,Finished,EU_West,158,8.5,1343.0
2024-07,Raspberry Original,Original,Finished,EU_East,136,8.5,1156.0
2024-07,Raspberry Original,Original,Finished,Amazon_FBA,693,8.5,5890.5
2024-07,Raspberry Original,Original,Finished,TikTok_FBT,163,8.5,1385.5
2024-07,Raspberry Original,Original,Finished,Shopify_FC,73,8.5,620.5
2024-07,Raspberry Original,Original,Finished,Factory_A,261,8.5,2218.5
2024-07,Raspberry Original,Original,Finished,Factory_B,345,8.5,2932.5
2024-07,Raspberry Original,Original,Finished,Inbound_Transit,23,8.5,195.5
2024-07,Raspberry Original,Original,Finished,Interwarehouse_Transit,43,8.5,365.5
2024-07,Raspberry Plus,Plus,Finished,EU_North,58,11.0,638.0
2024-07,Raspberry Plus,Plus,Finished,EU_Central,8,11.0,88.0
2024-07,Raspberry Plus,Plus,Finished,EU_South,32,11.0,352.0
2024-07,Raspberry Plus,Plus,Finished,EU_West,30,11.0,330.0
2024-07,Raspberry Plus,Plus,Finished,EU_East,72,11.0,792.0
2024-07,Raspberry Plus,Plus,Finished,Amazon_FBA,34,11.0,374.0
2024-07,Raspberry Plus,Plus,Finished,TikTok_FBT,11,11.0,121.0
2024-07,Raspberry Plus,Plus,Finished,Shopify_FC,20,11.0,220.0
2024-07,Raspberry Plus,Plus,Finished,Factory_A,18,11.0,198.0
2024-07,Raspberry Plus,Plus,Finished,Factory_B,479,11.0,5269.0
2024-07,Raspberry Plus,Plus,Finished,Inbound_Transit,145,11.0,1595.0
2024-07,Raspberry Plus,Plus,Finished,Interwarehouse_Transit,376,11.0,4136.0
2024-07,Pistachio Original,Original,Finished,EU_North,43,8.5,365.5
2024-07,Pistachio Original,Original,Finished,EU_Central,1,8.5,8.5
2024-07,Pistachio Original,Original,Finished,EU_South,117,8.5,994.5
2024-07,Pistachio Original,Original,Finished,EU_West,11,8.5,93.5
2024-07,Pistachio Original,Original,Finished,EU_East,3,8.5,25.5
2024-07,Pistachio Original,Original,Finished,Amazon_FBA,65,8.5,552.5
2024-07,Pistachio Original,Original,Finished,TikTok_FBT,36,8.5,306.0
2024-07,Pistachio Original,Original,Finished,Shopify_FC,32,8.5,272.0
2024-07,Pistachio Original,Original,Finished,Factory_A,4,8.5,34.0
2024-07,Pistachio Original,Original,Finished,Factory_B,19,8.5,161.5
2024-07,Pistachio Original,Original,Finished,Inbound_Transit,41,8.5,348.5
2024-07,Pistachio Original,Original,Finished,Interwarehouse_Transit,10,8.5,85.0
2024-07,Pistachio Plus,Plus,Finished,EU_North,69,11.0,759.0
2024-07,Pistachio Plus,Plus,Finished,EU_Central,105,11.0,1155.0
2024-07,Pistachio Plus,Plus,Finished,EU_South,16,11.0,176.0
2024-07,Pistachio Plus,Plus,Finished,EU_West,41,11.0,451.0
2024-07,Pistachio Plus,Plus,Finished,EU_East,82,11.0,902.0
2024-07,Pistachio Plus,Plus,Finished,Amazon_FBA,197,11.0,2167.0
2024-07,Pistachio Plus,Plus,Finished,TikTok_FBT,100,11.0,1100.0
2024-07,Pistachio Plus,Plus,Finished,Shopify_FC,23,11.0,253.0
2024-07,Pistachio Plus,Plus,Finished,Factory_A,8,11.0,88.0
2024-07,Pistachio Plus,Plus,Finished,Factory_B,27,11.0,297.0
2024-07,Pistachio Plus,Plus,Finished,Inbound_Transit,74,11.0,814.0
2024-07,Pistachio Plus,Plus,Finished,Interwarehouse_Transit,27,11.0,297.0
2024-08,Matcha Original,Original,Finished,EU_North,145,8.5,1232.5
2024-08,Matcha Original,Original,Finished,EU_Central,498,8.5,4233.0
2024-08,Matcha Original,Original,Finished,EU_South,113,8.5,960.5
2024-08,Matcha Original,Original,Finished,EU_West,763,8.5,6485.5
2024-08,Matcha Original,Original,Finished,EU_East,580,8.5,4930.0
2024-08,Matcha Original,Original,Finished,Amazon_FBA,270,8.5,2295.0
2024-08,Matcha Original,Original,Finished,TikTok_FBT,76,8.5,646.0
2024-08,Matcha Original,Original,Finished,Shopify_FC,26,8.5,221.0
2024-08,Matcha Original,Original,Finished,Factory_A,477,8.5,4054.5
2024-08,Matcha Original,Original,Finished,Factory_B,44,8.5,374.0
2024-08,Matcha Original,Original,Finished,Inbound_Transit,379,8.5,3221.5
2024-08,Matcha Original,Original,Finished,Interwarehouse_Transit,155,8.5,1317.5
2024-08,Matcha Plus,Plus,Finished,EU_North,45,11.0,495.0
2024-08,Matcha Plus,Plus,Finished,EU_Central,299,11.0,3289.0
2024-08,Matcha Plus,Plus,Finished,EU_South,63,11.0,693.0
2024-08,Matcha Plus,Plus,Finished,EU_West,56,11.0,616.0
2024-08,Matcha Plus,Plus,Finished,EU_East,561,11.0,6171.0
2024-08,Matcha Plus,Plus,Finished,Amazon_FBA,91,11.0,1001.0
2024-08,Matcha Plus,Plus,Finished,TikTok_FBT,67,11.0,737.0
2024-08,Matcha Plus,Plus,Finished,Factory_A,491,11.0,5401.0
2024-08,Matcha Plus,Plus,Finished,Factory_B,383,11.0,4213.0
2024-08,Matcha Plus,Plus,Finished,Inbound_Transit,312,11.0,3432.0
2024-08,Matcha Plus,Plus,Finished,Interwarehouse_Transit,373,11.0,4103.0
2024-08,Acai Original,Original,Finished,EU_North,15,8.5,127.5
2024-08,Acai Original,Original,Finished,EU_Central,63,8.5,535.5
2024-08,Acai Original,Original,Finished,EU_South,59,8.5,501.5
2024-08,Acai Original,Original,Finished,EU_West,83,8.5,705.5
2024-08,Acai Original,Original,Finished,EU_East,703,8.5,5975.5
2024-08,Acai Original,Original,Finished,Amazon_FBA,109,8.5,926.5
2024-08,Acai Original,Original,Finished,TikTok_FBT,37,8.5,314.5
2024-08,Acai Original,Original,Finished,Shopify_FC,163,8.5,1385.5
2024-08,Acai Original,Original,Finished,Factory_A,16,8.5,136.0
2024-08,Acai Original,Original,Finished,Factory_B,3,8.5,25.5
2024-08,Acai Original,Original,Finished,Inbound_Transit,17,8.5,144.5
2024-08,Acai Original,Original,Finished,Interwarehouse_Transit,30,8.5,255.0
2024-08,Acai Plus,Plus,Finished,EU_North,49,11.0,539.0
2024-08,Acai Plus,Plus,Finished,EU_Central,86,11.0,946.0
2024-08,Acai Plus,Plus,Finished,EU_South,230,11.0,2530.0
2024-08,Acai Plus,Plus,Finished,EU_West,379,11.0,4169.0
2024-08,Acai Plus,Plus,Finished,EU_East,33,11.0,363.0
2024-08,Acai Plus,Plus,Finished,Amazon_FBA,328,11.0,3608.0
2024-08,Acai Plus,Plus,Finished,TikTok_FBT,149,11.0,1639.0
2024-08,Acai Plus,Plus,Finished,Shopify_FC,140,11.0,1540.0
2024-08,Acai Plus,Plus,Finished,Factory_A,29,11.0,319.0
2024-08,Acai Plus,Plus,Finished,Factory_B,6,11.0,66.0
2024-08,Acai Plus,Plus,Finished,Inbound_Transit,104,11.0,1144.0
2024-08,Acai Plus,Plus,Finished,Interwarehouse_Transit,138,11.0,1518.0
2024-08,Coconut Original,Original,Finished,EU_North,201,8.5,1708.5
2024-08,Coconut Original,Original,Finished,EU_Central,88,8.5,748.0
2024-08,Coconut Original,Original,Finished,EU_South,147,8.5,1249.5
2024-08,Coconut Original,Original,Finished,EU_West,22,8.5,187.0
2024-08,Coconut Original,Original,Finished,EU_East,69,8.5,586.5
2024-08,Coconut Original,Original,Finished,Amazon_FBA,80,8.5,680.0
2024-08,Coconut Original,Original,Finished,TikTok_FBT,30,8.5,255.0
2024-08,Coconut Original,Original,Finished,Shopify_FC,118,8.5,1003.0
2024-08,Coconut Original,Original,Finished,Factory_A,186,8.5,1581.0
2024-08,Coconut Original,Original,Finished,Factory_B,121,8.5,1028.5
2024-08,Coconut Original,Original,Finished,Inbound_Transit,89,8.5,756.5
2024-08,Coconut Original,Original,Finished,Interwarehouse_Transit,19,8.5,161.5
2024-08,Coconut Plus,Plus,Finished,EU_North,75,11.0,825.0
2024-08,Coconut Plus,Plus,Finished,EU_Central,370,11.0,4070.0
2024-08,Coconut Plus,Plus,Finished,EU_South,254,11.0,2794.0
2024-08,Coconut Plus,Plus,Finished,EU_West,77,11.0,847.0
2024-08,Coconut Plus,Plus,Finished,EU_East,25,11.0,275.0
2024-08,Coconut Plus,Plus,Finished,Amazon_FBA,18,11.0,198.0
2024-08,Coconut Plus,Plus,Finished,TikTok_FBT,26,11.0,286.0
2024-08,Coconut Plus,Plus,Finished,Shopify_FC,125,11.0,1375.0
2024-08,Coconut Plus,Plus,Finished,Factory_A,29,11.0,319.0
2024-08,Coconut Plus,Plus,Finished,Factory_B,54,11.0,594.0
2024-08,Coconut Plus,Plus,Finished,Inbound_Transit,73,11.0,803.0
2024-08,Coconut Plus,Plus,Finished,Interwarehouse_Transit,265,11.0,2915.0
2024-08,Turmeric Original,Original,Finished,EU_North,20,8.5,170.0
2024-08,Turmeric Original,Original,Finished,EU_Central,14,8.5,119.0
2024-08,Turmeric Original,Original,Finished,EU_South,80,8.5,680.0
2024-08,Turmeric Original,Original,Finished,EU_West,77,8.5,654.5
2024-08,Turmeric Original,Original,Finished,EU_East,74,8.5,629.0
2024-08,Turmeric Original,Original,Finished,Amazon_FBA,12,8.5,102.0
2024-08,Turmeric Original,Original,Finished,TikTok_FBT,36,8.5,306.0
2024-08,Turmeric Original,Original,Finished,Shopify_FC,11,8.5,93.5
2024-08,Turmeric Original,Original,Finished,Factory_A,6,8.5,51.0
2024-08,Turmeric Original,Original,Finished,Factory_B,5,8.5,42.5
2024-08,Turmeric Original,Original,Finished,Inbound_Transit,12,8.5,102.0
2024-08,Turmeric Original,Original,Finished,Interwarehouse_Transit,19,8.5,161.5
2024-08,Turmeric Plus,Plus,Finished,EU_Central,18,11.0,198.0
2024-08,Turmeric Plus,Plus,Finished,EU_South,2,11.0,22.0
2024-08,Turmeric Plus,Plus,Finished,EU_West,45,11.0,495.0
2024-08,Turmeric Plus,Plus,Finished,EU_East,19,11.0,209.0
2024-08,Turmeric Plus,Plus,Finished,Amazon_FBA,27,11.0,297.0
2024-08,Turmeric Plus,Plus,Finished,TikTok_FBT,15,11.0,165.0
2024-08,Turmeric Plus,Plus,Finished,Shopify_FC,23,11.0,253.0
2024-08,Turmeric Plus,Plus,Finished,Factory_A,80,11.0,880.0
2024-08,Turmeric Plus,Plus,Finished,Factory_B,2,11.0,22.0
2024-08,Turmeric Plus,Plus,Finished,Inbound_Transit,8,11.0,88.0
2024-08,Turmeric Plus,Plus,Finished,Interwarehouse_Transit,35,11.0,385.0
2024-08,Ginger Lemon Original,Original,Finished,EU_North,23,8.5,195.5
2024-08,Ginger Lemon Original,Original,Finished,EU_Central,85,8.5,722.5
2024-08,Ginger Lemon Original,Original,Finished,EU_South,1,8.5,8.5
2024-08,Ginger Lemon Original,Original,Finished,EU_West,84,8.5,714.0
2024-08,Ginger Lemon Original,Original,Finished,EU_East,11,8.5,93.5
2024-08,Ginger Lemon Original,Original,Finished,Amazon_FBA,9,8.5,76.5
2024-08,Ginger Lemon Original,Original,Finished,TikTok_FBT,6,8.5,51.0
2024-08,Ginger Lemon Original,Original,Finished,Shopify_FC,1,8.5,8.5
2024-08,Ginger Lemon Original,Original,Finished,Factory_A,30,8.5,255.0
2024-08,Ginger Lemon Original,Original,Finished,Factory_B,12,8.5,102.0
2024-08,Ginger Lemon Original,Original,Finished,Inbound_Transit,197,8.5,1674.5
2024-08,Ginger Lemon Original,Original,Finished,Interwarehouse_Transit,48,8.5,408.0
2024-08,Ginger Lemon Plus,Plus,Finished,EU_North,88,11.0,968.0
2024-08,Ginger Lemon Plus,Plus,Finished,EU_Central,9,11.0,99.0
2024-08,Ginger Lemon Plus,Plus,Finished,EU_South,22,11.0,242.0
2024-08,Ginger Lemon Plus,Plus,Finished,EU_West,75,11.0,825.0
2024-08,Ginger Lemon Plus,Plus,Finished,EU_East,71,11.0,781.0
2024-08,Ginger Lemon Plus,Plus,Finished,Amazon_FBA,24,11.0,264.0
2024-08,Ginger Lemon Plus,Plus,Finished,TikTok_FBT,34,11.0,374.0
2024-08,Ginger Lemon Plus,Plus,Finished,Shopify_FC,17,11.0,187.0
2024-08,Ginger Lemon Plus,Plus,Finished,Factory_A,138,11.0,1518.0
2024-08,Ginger Lemon Plus,Plus,Finished,Factory_B,4,11.0,44.0
2024-08,Ginger Lemon Plus,Plus,Finished,Inbound_Transit,124,11.0,1364.0
2024-08,Ginger Lemon Plus,Plus,Finished,Interwarehouse_Transit,46,11.0,506.0
2024-08,Berry Fusion Original,Original,Finished,EU_North,9,8.5,76.5
2024-08,Berry Fusion Original,Original,Finished,EU_Central,218,8.5,1853.0
2024-08,Berry Fusion Original,Original,Finished,EU_South,193,8.5,1640.5
2024-08,Berry Fusion Original,Original,Finished,EU_West,43,8.5,365.5
2024-08,Berry Fusion Original,Original,Finished,EU_East,184,8.5,1564.0
2024-08,Berry Fusion Original,Original,Finished,Amazon_FBA,469,8.5,3986.5
2024-08,Berry Fusion Original,Original,Finished,TikTok_FBT,8,8.5,68.0
2024-08,Berry Fusion Original,Original,Finished,Shopify_FC,56,8.5,476.0
2024-08,Berry Fusion Original,Original,Finished,Factory_A,122,8.5,1037.0
2024-08,Berry Fusion Original,Original,Finished,Factory_B,360,8.5,3060.0
2024-08,Berry Fusion Original,Original,Finished,Inbound_Transit,530,8.5,4505.0
2024-08,Berry Fusion Original,Original,Finished,Interwarehouse_Transit,107,8.5,909.5
2024-08,Berry Fusion Plus,Plus,Finished,EU_North,51,11.0,561.0
2024-08,Berry Fusion Plus,Plus,Finished,EU_Central,143,11.0,1573.0
2024-08,Berry Fusion Plus,Plus,Finished,EU_South,245,11.0,2695.0
2024-08,Berry Fusion Plus,Plus,Finished,EU_West,666,11.0,7326.0
2024-08,Berry Fusion Plus,Plus,Finished,EU_East,54,11.0,594.0
2024-08,Berry Fusion Plus,Plus,Finished,Amazon_FBA,358,11.0,3938.0
2024-08,Berry Fusion Plus,Plus,Finished,TikTok_FBT,593,11.0,6523.0
2024-08,Berry Fusion Plus,Plus,Finished,Shopify_FC,484,11.0,5324.0
2024-08,Berry Fusion Plus,Plus,Finished,Factory_A,220,11.0,2420.0
2024-08,Berry Fusion Plus,Plus,Finished,Factory_B,185,11.0,2035.0
2024-08,Berry Fusion Plus,Plus,Finished,Inbound_Transit,94,11.0,1034.0
2024-08,Berry Fusion Plus,Plus,Finished,Interwarehouse_Transit,312,11.0,3432.0
2024-08,Cacao Original,Original,Finished,EU_North,26,8.5,221.0
2024-08,Cacao Original,Original,Finished,EU_Central,93,8.5,790.5
2024-08,Cacao Original,Original,Finished,EU_South,37,8.5,314.5
2024-08,Cacao Original,Original,Finished,EU_West,232,8.5,1972.0
2024-08,Cacao Original,Original,Finished,EU_East,21,8.5,178.5
2024-08,Cacao Original,Original,Finished,Amazon_FBA,211,8.5,1793.5
2024-08,Cacao Original,Original,Finished,TikTok_FBT,88,8.5,748.0
2024-08,Cacao Original,Original,Finished,Shopify_FC,177,8.5,1504.5
2024-08,Cacao Original,Original,Finished,Factory_A,142,8.5,1207.0
2024-08,Cacao Original,Original,Finished,Factory_B,147,8.5,1249.5
2024-08,Cacao Original,Original,Finished,Inbound_Transit,35,8.5,297.5
2024-08,Cacao Original,Original,Finished,Interwarehouse_Transit,26,8.5,221.0
2024-08,Cacao Plus,Plus,Finished,EU_North,19,11.0,209.0
