month,sku,variation,category,location,inventory_units,unit_cost,inventory_value
2024-06-01,apple_elderflower,original,beverage,3pl_south,4166,10,41660
2024-07-01,apple_elderflower,original,beverage,3pl_south,4174,10,41740
2024-08-01,apple_elderflower,original,beverage,3pl_south,3979,10,39790
2024-09-01,apple_elderflower,original,beverage,3pl_south,3730,10,37300
2024-10-01,apple_elderflower,original,beverage,3pl_south,3714,10,37140
2024-11-01,apple_elderflower,original,beverage,3pl_south,4035,10,40350
2024-12-01,apple_elderflower,original,beverage,3pl_south,3757,10,37570
2025-01-01,apple_elderflower,original,beverage,3pl_south,5231,10,52310
2025-02-01,apple_elderflower,original,beverage,3pl_south,5512,10,55120
2025-03-01,apple_elderflower,original,beverage,3pl_south,5514,10,55140
2025-04-01,apple_elderflower,original,beverage,3pl_south,5285,10,52850
2025-05-01,apple_elderflower,original,beverage,3pl_south,4826,10,48260
2025-06-01,apple_elderflower,original,beverage,3pl_south,5494,10,54940
2025-07-01,apple_elderflower,original,beverage,3pl_south,5518,10,55180
2025-08-01,apple_elderflower,original,beverage,3pl_south,4811,10,48110
2025-09-01,apple_elderflower,original,beverage,3pl_south,5365,10,53650
2025-10-01,apple_elderflower,original,beverage,3pl_south,4903,10,49030
2025-11-01,apple_elderflower,original,beverage,3pl_south,5432,10,54320
2025-12-01,apple_elderflower,original,beverage,3pl_south,5631,10,56310
2026-01-01,apple_elderflower,original,beverage,3pl_south,4641,10,46410
2026-02-01,apple_elderflower,original,beverage,3pl_south,5529,10,55290
2026-03-01,apple_elderflower,original,beverage,3pl_south,5248,10,52480
2022-01-01,apple_elderflower,original,beverage,amazon,320,10,3200
2022-02-01,apple_elderflower,original,beverage,amazon,341,10,3410
2022-03-01,apple_elderflower,original,beverage,amazon,330,10,3300
2022-04-01,apple_elderflower,original,beverage,amazon,290,10,2900
2022-05-01,apple_elderflower,original,beverage,amazon,303,10,3030
2022-06-01,apple_elderflower,original,beverage,amazon,309,10,3090
2022-07-01,apple_elderflower,original,beverage,amazon,306,10,3060
2022-08-01,apple_elderflower,original,beverage,amazon,324,10,3240
2022-09-01,apple_elderflower,original,beverage,amazon,338,10,3380
2022-10-01,apple_elderflower,original,beverage,amazon,301,10,3010
2022-11-01,apple_elderflower,original,beverage,amazon,316,10,3160
2022-12-01,apple_elderflower,original,beverage,amazon,331,10,3310
2023-01-01,apple_elderflower,original,beverage,amazon,308,10,3080
2023-02-01,apple_elderflower,original,beverage,amazon,292,10,2920
2023-03-01,apple_elderflower,original,beverage,amazon,311,10,3110
2023-04-01,apple_elderflower,original,beverage,amazon,285,10,2850
2023-05-01,apple_elderflower,original,beverage,amazon,341,10,3410
2023-06-01,apple_elderflower,original,beverage,amazon,286,10,2860
2023-07-01,apple_elderflower,original,beverage,amazon,309,10,3090
2023-08-01,apple_elderflower,original,beverage,amazon,315,10,3150
2023-09-01,apple_elderflower,original,beverage,amazon,343,10,3430
2023-10-01,apple_elderflower,original,beverage,amazon,292,10,2920
2023-11-01,apple_elderflower,original,beverage,amazon,289,10,2890
2023-12-01,apple_elderflower,original,beverage,amazon,282,10,2820
2024-01-01,apple_elderflower,original,beverage,amazon,389,10,3890
2024-02-01,apple_elderflower,original,beverage,amazon,393,10,3930
2024-03-01,apple_elderflower,original,beverage,amazon,428,10,4280
2024-04-01,apple_elderflower,original,beverage,amazon,394,10,3940
2024-05-01,apple_elderflower,original,beverage,amazon,377,10,3770
2024-06-01,apple_elderflower,original,beverage,amazon,445,10,4450
2024-07-01,apple_elderflower,original,beverage,amazon,406,10,4060
2024-08-01,apple_elderflower,original,beverage,amazon,405,10,4050
2024-09-01,apple_elderflower,original,beverage,amazon,401,10,4010
2024-10-01,apple_elderflower,original,beverage,amazon,457,10,4570
2024-11-01,apple_elderflower,original,beverage,amazon,390,10,3900
2024-12-01,apple_elderflower,original,beverage,amazon,451,10,4510
2025-01-01,apple_elderflower,original,beverage,amazon,551,10,5510
2025-02-01,apple_elderflower,original,beverage,amazon,478,10,4780
2025-03-01,apple_elderflower,original,beverage,amazon,573,10,5730
2025-04-01,apple_elderflower,original,beverage,amazon,498,10,4980
2025-05-01,apple_elderflower,original,beverage,amazon,480,10,4800
2025-06-01,apple_elderflower,original,beverage,amazon,556,10,5560
2025-07-01,apple_elderflower,original,beverage,amazon,544,10,5440
2025-08-01,apple_elderflower,original,beverage,amazon,534,10,5340
2025-09-01,apple_elderflower,original,beverage,amazon,486,10,4860
2025-10-01,apple_elderflower,original,beverage,amazon,520,10,5200
2025-11-01,apple_elderflower,original,beverage,amazon,551,10,5510
2025-12-01,apple_elderflower,original,beverage,amazon,501,10,5010
2026-01-01,apple_elderflower,original,beverage,amazon,502,10,5020
2026-02-01,apple_elderflower,original,beverage,amazon,470,10,4700
2026-03-01,apple_elderflower,original,beverage,amazon,488,10,4880
2022-01-01,apple_elderflower,original,beverage,tiktok,441,10,4410
2022-02-01,apple_elderflower,original,beverage,tiktok,477,10,4770
2022-03-01,apple_elderflower,original,beverage,tiktok,462,10,4620
2022-04-01,apple_elderflower,original,beverage,tiktok,512,10,5120
2022-05-01,apple_elderflower,original,beverage,tiktok,438,10,4380
2022-06-01,apple_elderflower,original,beverage,tiktok,473,10,4730
2022-07-01,apple_elderflower,original,beverage,tiktok,477,10,4770
2022-08-01,apple_elderflower,original,beverage,tiktok,503,10,5030
2022-09-01,apple_elderflower,original,beverage,tiktok,488,10,4880
2022-10-01,apple_elderflower,original,beverage,tiktok,497,10,4970
2022-11-01,apple_elderflower,original,beverage,tiktok,508,10,5080
2022-12-01,apple_elderflower,original,beverage,tiktok,516,10,5160
2023-01-01,apple_elderflower,original,beverage,tiktok,463,10,4630
2023-02-01,apple_elderflower,original,beverage,tiktok,485,10,4850
2023-03-01,apple_elderflower,original,beverage,tiktok,514,10,5140
2023-04-01,apple_elderflower,original,beverage,tiktok,528,10,5280
2023-05-01,apple_elderflower,original,beverage,tiktok,519,10,5190
2023-06-01,apple_elderflower,original,beverage,tiktok,469,10,4690
2023-07-01,apple_elderflower,original,beverage,tiktok,452,10,4520
2023-08-01,apple_elderflower,original,beverage,tiktok,480,10,4800
2023-09-01,apple_elderflower,original,beverage,tiktok,504,10,5040
2023-10-01,apple_elderflower,original,beverage,tiktok,480,10,4800
2023-11-01,apple_elderflower,original,beverage,tiktok,479,10,4790
2023-12-01,apple_elderflower,original,beverage,tiktok,514,10,5140
2024-01-01,apple_elderflower,original,beverage,tiktok,624,10,6240
2024-02-01,apple_elderflower,original,beverage,tiktok,688,10,6880
2024-03-01,apple_elderflower,original,beverage,tiktok,630,10,6300
2024-04-01,apple_elderflower,original,beverage,tiktok,619,10,6190
2024-05-01,apple_elderflower,original,beverage,tiktok,636,10,6360
2024-06-01,apple_elderflower,original,beverage,tiktok,675,10,6750
2024-07-01,apple_elderflower,original,beverage,tiktok,593,10,5930
2024-08-01,apple_elderflower,original,beverage,tiktok,603,10,6030
2024-09-01,apple_elderflower,original,beverage,tiktok,699,10,6990
2024-10-01,apple_elderflower,original,beverage,tiktok,600,10,6000
2024-11-01,apple_elderflower,original,beverage,tiktok,650,10,6500
2024-12-01,apple_elderflower,original,beverage,tiktok,652,10,6520
2025-01-01,apple_elderflower,original,beverage,tiktok,800,10,8000
2025-02-01,apple_elderflower,original,beverage,tiktok,825,10,8250
2025-03-01,apple_elderflower,original,beverage,tiktok,759,10,7590
2025-04-01,apple_elderflower,original,beverage,tiktok,810,10,8100
2025-05-01,apple_elderflower,original,beverage,tiktok,781,10,7810
2025-06-01,apple_elderflower,original,beverage,tiktok,828,10,8280
2025-07-01,apple_elderflower,original,beverage,tiktok,744,10,7440
2025-08-01,apple_elderflower,original,beverage,tiktok,813,10,8130
2025-09-01,apple_elderflower,original,beverage,tiktok,751,10,7510
2025-10-01,apple_elderflower,original,beverage,tiktok,766,10,7660
2025-11-01,apple_elderflower,original,beverage,tiktok,757,10,7570
2025-12-01,apple_elderflower,original,beverage,tiktok,751,10,7510
2026-01-01,apple_elderflower,original,beverage,tiktok,854,10,8540
2026-02-01,apple_elderflower,original,beverage,tiktok,768,10,7680
2026-03-01,apple_elderflower,original,beverage,tiktok,871,10,8710
2022-01-01,apple_elderflower,original,beverage,dtc,378,10,3780
2022-02-01,apple_elderflower,original,beverage,dtc,364,10,3640
2022-03-01,apple_elderflower,original,beverage,dtc,395,10,3950
2022-04-01,apple_elderflower,original,beverage,dtc,355,10,3550
2022-05-01,apple_elderflower,original,beverage,dtc,407,10,4070
2022-06-01,apple_elderflower,original,beverage,dtc,403,10,4030
2022-07-01,apple_elderflower,original,beverage,dtc,362,10,3620
2022-08-01,apple_elderflower,original,beverage,dtc,391,10,3910
2022-09-01,apple_elderflower,original,beverage,dtc,379,10,3790
2022-10-01,apple_elderflower,original,beverage,dtc,362,10,3620
2022-11-01,apple_elderflower,original,beverage,dtc,410,10,4100
2022-12-01,apple_elderflower,original,beverage,dtc,338,10,3380
2023-01-01,apple_elderflower,original,beverage,dtc,355,10,3550
2023-02-01,apple_elderflower,original,beverage,dtc,375,10,3750
2023-03-01,apple_elderflower,original,beverage,dtc,375,10,3750
2023-04-01,apple_elderflower,original,beverage,dtc,380,10,3800
2023-05-01,apple_elderflower,original,beverage,dtc,393,10,3930
2023-06-01,apple_elderflower,original,beverage,dtc,383,10,3830
2023-07-01,apple_elderflower,original,beverage,dtc,381,10,3810
2023-08-01,apple_elderflower,original,beverage,dtc,340,10,3400
2023-09-01,apple_elderflower,original,beverage,dtc,365,10,3650
2023-10-01,apple_elderflower,original,beverage,dtc,354,10,3540
2023-11-01,apple_elderflower,original,beverage,dtc,356,10,3560
2023-12-01,apple_elderflower,original,beverage,dtc,378,10,3780
2024-01-01,apple_elderflower,original,beverage,dtc,469,10,4690
2024-02-01,apple_elderflower,original,beverage,dtc,478,10,4780
2024-03-01,apple_elderflower,original,beverage,dtc,472,10,4720
2024-04-01,apple_elderflower,original,beverage,dtc,543,10,5430
2024-05-01,apple_elderflower,original,beverage,dtc,543,10,5430
2024-06-01,apple_elderflower,original,beverage,dtc,509,10,5090
2024-07-01,apple_elderflower,original,beverage,dtc,541,10,5410
2024-08-01,apple_elderflower,original,beverage,dtc,527,10,5270
2024-09-01,apple_elderflower,original,beverage,dtc,507,10,5070
2024-10-01,apple_elderflower,original,beverage,dtc,449,10,4490
2024-11-01,apple_elderflower,original,beverage,dtc,526,10,5260
2024-12-01,apple_elderflower,original,beverage,dtc,519,10,5190
2025-01-01,apple_elderflower,original,beverage,dtc,638,10,6380
2025-02-01,apple_elderflower,original,beverage,dtc,656,10,6560
2025-03-01,apple_elderflower,original,beverage,dtc,625,10,6250
2025-04-01,apple_elderflower,original,beverage,dtc,649,10,6490
2025-05-01,apple_elderflower,original,beverage,dtc,678,10,6780
2025-06-01,apple_elderflower,original,beverage,dtc,608,10,6080
2025-07-01,apple_elderflower,original,beverage,dtc,649,10,6490
2025-08-01,apple_elderflower,original,beverage,dtc,620,10,6200
2025-09-01,apple_elderflower,original,beverage,dtc,645,10,6450
2025-10-01,apple_elderflower,original,beverage,dtc,656,10,6560
2025-11-01,apple_elderflower,original,beverage,dtc,567,10,5670
2025-12-01,apple_elderflower,original,beverage,dtc,642,10,6420
2026-01-01,apple_elderflower,original,beverage,dtc,589,10,5890
2026-02-01,apple_elderflower,original,beverage,dtc,644,10,6440
2026-03-01,apple_elderflower,original,beverage,dtc,619,10,6190
2022-01-01,apple_elderflower,original,beverage,in_transit,192,10,1920
2022-02-01,apple_elderflower,original,beverage,in_transit,175,10,1750
2022-03-01,apple_elderflower,original,beverage,in_transit,174,10,1740
2022-04-01,apple_elderflower,original,beverage,in_transit,194,10,1940
2022-05-01,apple_elderflower,original,beverage,in_transit,190,10,1900
2022-06-01,apple_elderflower,original,beverage,in_transit,205,10,2050
2022-07-01,apple_elderflower,original,beverage,in_transit,179,10,1790
2022-08-01,apple_elderflower,original,beverage,in_transit,174,10,1740
2022-09-01,apple_elderflower,original,beverage,in_transit,190,10,1900
2022-10-01,apple_elderflower,original,beverage,in_transit,182,10,1820
2022-11-01,apple_elderflower,original,beverage,in_transit,175,10,1750
2022-12-01,apple_elderflower,original,beverage,in_transit,201,10,2010
2023-01-01,apple_elderflower,original,beverage,in_transit,177,10,1770
2023-02-01,apple_elderflower,original,beverage,in_transit,196,10,1960
2023-03-01,apple_elderflower,original,beverage,in_transit,184,10,1840
2023-04-01,apple_elderflower,original,beverage,in_transit,180,10,1800
2023-05-01,apple_elderflower,original,beverage,in_transit,188,10,1880
2023-06-01,apple_elderflower,original,beverage,in_transit,204,10,2040
2023-07-01,apple_elderflower,original,beverage,in_transit,188,10,1880
2023-08-01,apple_elderflower,original,beverage,in_transit,202,10,2020
2023-09-01,apple_elderflower,original,beverage,in_transit,178,10,1780
2023-10-01,apple_elderflower,original,beverage,in_transit,203,10,2030
2023-11-01,apple_elderflower,original,beverage,in_transit,182,10,1820
2023-12-01,apple_elderflower,original,beverage,in_transit,199,10,1990
2024-01-01,apple_elderflower,original,beverage,in_transit,260,10,2600
2024-02-01,apple_elderflower,original,beverage,in_transit,279,10,2790
2024-03-01,apple_elderflower,original,beverage,in_transit,251,10,2510
2024-04-01,apple_elderflower,original,beverage,in_transit,234,10,2340
2024-05-01,apple_elderflower,original,beverage,in_transit,232,10,2320
2024-06-01,apple_elderflower,original,beverage,in_transit,273,10,2730
2024-07-01,apple_elderflower,original,beverage,in_transit,258,10,2580
2024-08-01,apple_elderflower,original,beverage,in_transit,271,10,2710
2024-09-01,apple_elderflower,original,beverage,in_transit,243,10,2430
2024-10-01,apple_elderflower,original,beverage,in_transit,249,10,2490
2024-11-01,apple_elderflower,original,beverage,in_transit,232,10,2320
2024-12-01,apple_elderflower,original,beverage,in_transit,280,10,2800
2025-01-01,apple_elderflower,original,beverage,in_transit,332,10,3320
2025-02-01,apple_elderflower,original,beverage,in_transit,349,10,3490
2025-03-01,apple_elderflower,original,beverage,in_transit,306,10,3060
2025-04-01,apple_elderflower,original,beverage,in_transit,328,10,3280
2025-05-01,apple_elderflower,original,beverage,in_transit,332,10,3320
2025-06-01,apple_elderflower,original,beverage,in_transit,309,10,3090
2025-07-01,apple_elderflower,original,beverage,in_transit,343,10,3430
2025-08-01,apple_elderflower,original,beverage,in_transit,349,10,3490
2025-09-01,apple_elderflower,original,beverage,in_transit,345,10,3450
2025-10-01,apple_elderflower,original,beverage,in_transit,336,10,3360
2025-11-01,apple_elderflower,original,beverage,in_transit,306,10,3060
2025-12-01,apple_elderflower,original,beverage,in_transit,307,10,3070
2026-01-01,apple_elderflower,original,beverage,in_transit,351,10,3510
2026-02-01,apple_elderflower,original,beverage,in_transit,289,10,2890
2026-03-01,apple_elderflower,original,beverage,in_transit,335,10,3350
2022-01-01,apple_elderflower,plus,beverage,factory_a,802,12,9624
2022-02-01,apple_elderflower,plus,beverage,factory_a,817,12,9804
2022-03-01,apple_elderflower,plus,beverage,factory_a,876,12,10512
2022-04-01,apple_elderflower,plus,beverage,factory_a,791,12,9492
2022-05-01,apple_elderflower,plus,beverage,factory_a,768,12,9216
2022-06-01,apple_elderflower,plus,beverage,factory_a,797,12,9564
2022-07-01,apple_elderflower,plus,beverage,factory_a,885,12,10620
2022-08-01,apple_elderflower,plus,beverage,factory_a,759,12,9108
2022-09-01,apple_elderflower,plus,beverage,factory_a,909,12,10908
2022-10-01,apple_elderflower,plus,beverage,factory_a,834,12,10008
2022-11-01,apple_elderflower,plus,beverage,factory_a,908,12,10896
2022-12-01,apple_elderflower,plus,beverage,factory_a,900,12,10800
2023-01-01,apple_elderflower,plus,beverage,factory_a,820,12,9840
2023-02-01,apple_elderflower,plus,beverage,factory_a,778,12,9336
2023-03-01,apple_elderflower,plus,beverage,factory_a,772,12,9264
2023-04-01,apple_elderflower,plus,beverage,factory_a,784,12,9408
2023-05-01,apple_elderflower,plus,beverage,factory_a,862,12,10344
2023-06-01,apple_elderflower,plus,beverage,factory_a,790,12,9480
2023-07-01,apple_elderflower,plus,beverage,factory_a,801,12,9612
2023-08-01,apple_elderflower,plus,beverage,factory_a,819,12,9828
2023-09-01,apple_elderflower,plus,beverage,factory_a,896,12,10752
2023-10-01,apple_elderflower,plus,beverage,factory_a,776,12,9312
2023-11-01,apple_elderflower,plus,beverage,factory_a,746,12,8952
2023-12-01,apple_elderflower,plus,beverage,factory_a,755,12,9060
2024-01-01,apple_elderflower,plus,beverage,factory_a,1193,12,14316
2024-02-01,apple_elderflower,plus,beverage,factory_a,1136,12,13632
2024-03-01,apple_elderflower,plus,beverage,factory_a,1053,12,12636
2024-04-01,apple_elderflower,plus,beverage,factory_a,1032,12,12384
2024-05-01,apple_elderflower,plus,beverage,factory_a,1058,12,12696
2024-06-01,apple_elderflower,plus,beverage,factory_a,1018,12,12216
2024-07-01,apple_elderflower,plus,beverage,factory_a,1201,12,14412
2024-08-01,apple_elderflower,plus,beverage,factory_a,1166,12,13992
2024-09-01,apple_elderflower,plus,beverage,factory_a,1095,12,13140
2024-10-01,apple_elderflower,plus,beverage,factory_a,1184,12,14208
2024-11-01,apple_elderflower,plus,beverage,factory_a,1048,12,12576
2024-12-01,apple_elderflower,plus,beverage,factory_a,1151,12,13812
2025-01-01,apple_elderflower,plus,beverage,factory_a,1478,12,17736
2025-02-01,apple_elderflower,plus,beverage,factory_a,1340,12,16080
2025-03-01,apple_elderflower,plus,beverage,factory_a,1451,12,17412
2025-04-01,apple_elderflower,plus,beverage,factory_a,1323,12,15876
2025-05-01,apple_elderflower,plus,beverage,factory_a,1324,12,15888
2025-06-01,apple_elderflower,plus,beverage,factory_a,1271,12,15252
2025-07-01,apple_elderflower,plus,beverage,factory_a,1363,12,16356
2025-08-01,apple_elderflower,plus,beverage,factory_a,1443,12,17316
2025-09-01,apple_elderflower,plus,beverage,factory_a,1501,12,18012
2025-10-01,apple_elderflower,plus,beverage,factory_a,1408,12,16896
2025-11-01,apple_elderflower,plus,beverage,factory_a,1480,12,17760
2025-12-01,apple_elderflower,plus,beverage,factory_a,1469,12,17628
2026-01-01,apple_elderflower,plus,beverage,factory_a,1289,12,15468
2026-02-01,apple_elderflower,plus,beverage,factory_a,1376,12,16512
2026-03-01,apple_elderflower,plus,beverage,factory_a,1274,12,15288
2022-01-01,apple_elderflower,plus,beverage,factory_b,1321,12,15852
2022-02-01,apple_elderflower,plus,beverage,factory_b,1270,12,15240
2022-03-01,apple_elderflower,plus,beverage,factory_b,1348,12,16176
2022-04-01,apple_elderflower,plus,beverage,factory_b,1305,12,15660
2022-05-01,apple_elderflower,plus,beverage,factory_b,1234,12,14808
2022-06-01,apple_elderflower,plus,beverage,factory_b,1221,12,14652
2022-07-01,apple_elderflower,plus,beverage,factory_b,1335,12,16020
2022-08-01,apple_elderflower,plus,beverage,factory_b,1429,12,17148
2022-09-01,apple_elderflower,plus,beverage,factory_b,1281,12,15372
2022-10-01,apple_elderflower,plus,beverage,factory_b,1384,12,16608
2022-11-01,apple_elderflower,plus,beverage,factory_b,1364,12,16368
2022-12-01,apple_elderflower,plus,beverage,factory_b,1437,12,17244
2023-01-01,apple_elderflower,plus,beverage,factory_b,1407,12,16884
2023-02-01,apple_elderflower,plus,beverage,factory_b,1340,12,16080
2023-03-01,apple_elderflower,plus,beverage,factory_b,1364,12,16368
2023-04-01,apple_elderflower,plus,beverage,factory_b,1428,12,17136
2023-05-01,apple_elderflower,plus,beverage,factory_b,1296,12,15552
2023-06-01,apple_elderflower,plus,beverage,factory_b,1277,12,15324
2023-07-01,apple_elderflower,plus,beverage,factory_b,1193,12,14316
2023-08-01,apple_elderflower,plus,beverage,factory_b,1409,12,16908
2023-09-01,apple_elderflower,plus,beverage,factory_b,1402,12,16824
2023-10-01,apple_elderflower,plus,beverage,factory_b,1218,12,14616
2023-11-01,apple_elderflower,plus,beverage,factory_b,1343,12,16116
2023-12-01,apple_elderflower,plus,beverage,factory_b,1313,12,15756
2024-01-01,apple_elderflower,plus,beverage,factory_b,1629,12,19548
2024-02-01,apple_elderflower,plus,beverage,factory_b,1933,12,23196
2024-03-01,apple_elderflower,plus,beverage,factory_b,1663,12,19956
2024-04-01,apple_elderflower,plus,beverage,factory_b,1611,12,19332
2024-05-01,apple_elderflower,plus,beverage,factory_b,1797,12,21564
2024-06-01,apple_elderflower,plus,beverage,factory_b,1848,12,22176
2024-07-01,apple_elderflower,plus,beverage,factory_b,1599,12,19188
2024-08-01,apple_elderflower,plus,beverage,factory_b,1819,12,21828
2024-09-01,apple_elderflower,plus,beverage,factory_b,1775,12,21300
2024-10-01,apple_elderflower,plus,beverage,factory_b,1624,12,19488
2024-11-01,apple_elderflower,plus,beverage,factory_b,1648,12,19776
2024-12-01,apple_elderflower,plus,beverage,factory_b,1787,12,21444
2025-01-01,apple_elderflower,plus,beverage,factory_b,2115,12,25380
2025-02-01,apple_elderflower,plus,beverage,factory_b,2398,12,28776
2025-03-01,apple_elderflower,plus,beverage,factory_b,2345,12,28140
2025-04-01,apple_elderflower,plus,beverage,factory_b,2418,12,29016
2025-05-01,apple_elderflower,plus,beverage,factory_b,2099,12,25188
2025-06-01,apple_elderflower,plus,beverage,factory_b,2412,12,28944
2025-07-01,apple_elderflower,plus,beverage,factory_b,2174,12,26088
2025-08-01,apple_elderflower,plus,beverage,factory_b,2137,12,25644
2025-09-01,apple_elderflower,plus,beverage,factory_b,2006,12,24072
2025-10-01,apple_elderflower,plus,beverage,factory_b,2007,12,24084
2025-11-01,apple_elderflower,plus,beverage,factory_b,2289,12,27468
2025-12-01,apple_elderflower,plus,beverage,factory_b,2186,12,26232
2026-01-01,apple_elderflower,plus,beverage,factory_b,2084,12,25008
2026-02-01,apple_elderflower,plus,beverage,factory_b,2255,12,27060
2026-03-01,apple_elderflower,plus,beverage,factory_b,2096,12,25152
2022-01-01,apple_elderflower,plus,beverage,3pl_north,3279,12,39348
2022-02-01,apple_elderflower,plus,beverage,3pl_north,3411,12,40932
2022-03-01,apple_elderflower,plus,beverage,3pl_north,3315,12,39780
2022-04-01,apple_elderflower,plus,beverage,3pl_north,2892,12,34704
2022-05-01,apple_elderflower,plus,beverage,3pl_north,3410,12,40920
2022-06-01,apple_elderflower,plus,beverage,3pl_north,3346,12,40152
2022-07-01,apple_elderflower,plus,beverage,3pl_north,2944,12,35328
2022-08-01,apple_elderflower,plus,beverage,3pl_north,2877,12,34524
2022-09-01,apple_elderflower,plus,beverage,3pl_north,3196,12,38352
2022-10-01,apple_elderflower,plus,beverage,3pl_north,2943,12,35316
2022-11-01,apple_elderflower,plus,beverage,3pl_north,3371,12,40452
2022-12-01,apple_elderflower,plus,beverage,3pl_north,3070,12,36840
2023-01-01,apple_elderflower,plus,beverage,3pl_north,3421,12,41052
2023-02-01,apple_elderflower,plus,beverage,3pl_north,3202,12,38424
2023-03-01,apple_elderflower,plus,beverage,3pl_north,2959,12,35508
2023-04-01,apple_elderflower,plus,beverage,3pl_north,2932,12,35184
2023-05-01,apple_elderflower,plus,beverage,3pl_north,3208,12,38496
2023-06-01,apple_elderflower,plus,beverage,3pl_north,3326,12,39912
2023-07-01,apple_elderflower,plus,beverage,3pl_north,3338,12,40056
2023-08-01,apple_elderflower,plus,beverage,3pl_north,3018,12,36216
2023-09-01,apple_elderflower,plus,beverage,3pl_north,2973,12,35676
2023-10-01,apple_elderflower,plus,beverage,3pl_north,2855,12,34260
2023-11-01,apple_elderflower,plus,beverage,3pl_north,3273,12,39276
2023-12-01,apple_elderflower,plus,beverage,3pl_north,2892,12,34704
2024-01-01,apple_elderflower,plus,beverage,3pl_north,4147,12,49764
2024-02-01,apple_elderflower,plus,beverage,3pl_north,4299,12,51588
2024-03-01,apple_elderflower,plus,beverage,3pl_north,4582,12,54984
2024-04-01,apple_elderflower,plus,beverage,3pl_north,4055,12,48660
2024-05-01,apple_elderflower,plus,beverage,3pl_north,4003,12,48036
2024-06-01,apple_elderflower,plus,beverage,3pl_north,4343,12,52116
2024-07-01,apple_elderflower,plus,beverage,3pl_north,4314,12,51768
2024-08-01,apple_elderflower,plus,beverage,3pl_north,4072,12,48864
2024-09-01,apple_elderflower,plus,beverage,3pl_north,4574,12,54888
2024-10-01,apple_elderflower,plus,beverage,3pl_north,4504,12,54048
2024-11-01,apple_elderflower,plus,beverage,3pl_north,3981,12,47772
2024-12-01,apple_elderflower,plus,beverage,3pl_north,3994,12,47928
2025-01-01,apple_elderflower,plus,beverage,3pl_north,5280,12,63360
2025-02-01,apple_elderflower,plus,beverage,3pl_north,5555,12,66660
2025-03-01,apple_elderflower,plus,beverage,3pl_north,4787,12,57444
2025-04-01,apple_elderflower,plus,beverage,3pl_north,5471,12,65652
2025-05-01,apple_elderflower,plus,beverage,3pl_north,5423,12,65076
2025-06-01,apple_elderflower,plus,beverage,3pl_north,4984,12,59808
2025-07-01,apple_elderflower,plus,beverage,3pl_north,5458,12,65496
2025-08-01,apple_elderflower,plus,beverage,3pl_north,5731,12,68772
2025-09-01,apple_elderflower,plus,beverage,3pl_north,4790,12,57480
2025-10-01,apple_elderflower,plus,beverage,3pl_north,5077,12,60924
2025-11-01,apple_elderflower,plus,beverage,3pl_north,5202,12,62424
2025-12-01,apple_elderflower,plus,beverage,3pl_north,5688,12,68256
2026-01-01,apple_elderflower,plus,beverage,3pl_north,5754,12,69048
2026-02-01,apple_elderflower,plus,beverage,3pl_north,5208,12,62496
2026-03-01,apple_elderflower,plus,beverage,3pl_north,5530,12,66360
2022-01-01,apple_elderflower,plus,beverage,3pl_south,3873,12,46476
2022-02-01,apple_elderflower,plus,beverage,3pl_south,3860,12,46320
2022-03-01,apple_elderflower,plus,beverage,3pl_south,3420,12,41040
2022-04-01,apple_elderflower,plus,beverage,3pl_south,3663,12,43956
2022-05-01,apple_elderflower,plus,beverage,3pl_south,3503,12,42036
2022-06-01,apple_elderflower,plus,beverage,3pl_south,3484,12,41808
2022-07-01,apple_elderflower,plus,beverage,3pl_south,3986,12,47832
2022-08-01,apple_elderflower,plus,beverage,3pl_south,3398,12,40776
2022-09-01,apple_elderflower,plus,beverage,3pl_south,3681,12,44172
2022-10-01,apple_elderflower,plus,beverage,3pl_south,3493,12,41916
2022-11-01,apple_elderflower,plus,beverage,3pl_south,4025,12,48300
2022-12-01,apple_elderflower,plus,beverage,3pl_south,3784,12,45408
2023-01-01,apple_elderflower,plus,beverage,3pl_south,3540,12,42480
2023-02-01,apple_elderflower,plus,beverage,3pl_south,3743,12,44916
2023-03-01,apple_elderflower,plus,beverage,3pl_south,3914,12,46968
2023-04-01,apple_elderflower,plus,beverage,3pl_south,4084,12,49008
2023-05-01,apple_elderflower,plus,beverage,3pl_south,3532,12,42384
2023-06-01,apple_elderflower,plus,beverage,3pl_south,4030,12,48360
2023-07-01,apple_elderflower,plus,beverage,3pl_south,4066,12,48792
2023-08-01,apple_elderflower,plus,beverage,3pl_south,4053,12,48636
2023-09-01,apple_elderflower,plus,beverage,3pl_south,3843,12,46116
2023-10-01,apple_elderflower,plus,beverage,3pl_south,3838,12,46056
2023-11-01,apple_elderflower,plus,beverage,3pl_south,3669,12,44028
2023-12-01,apple_elderflower,plus,beverage,3pl_south,3930,12,47160
2024-01-01,apple_elderflower,plus,beverage,3pl_south,5020,12,60240
2024-02-01,apple_elderflower,plus,beverage,3pl_south,5166,12,61992
2024-03-01,apple_elderflower,plus,beverage,3pl_south,4917,12,59004
2024-04-01,apple_elderflower,plus,beverage,3pl_south,5219,12,62628
2024-05-01,apple_elderflower,plus,beverage,3pl_south,5312,12,63744
2024-06-01,apple_elderflower,plus,beverage,3pl_south,4636,12,55632
2024-07-01,apple_elderflower,plus,beverage,3pl_south,5321,12,63852
2024-08-01,apple_elderflower,plus,beverage,3pl_south,5029,12,60348
2024-09-01,apple_elderflower,plus,beverage,3pl_south,5332,12,63984
